"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 12월 31일","0.1929","0.1931","0.1941","0.1900","15.32M","-0.21%"
"2019년 12월 30일","0.1933","0.1965","0.1980","0.1922","26.55M","-1.63%"
"2019년 12월 29일","0.1965","0.1932","0.1983","0.1911","29.98M","1.71%"
"2019년 12월 28일","0.1932","0.1900","0.1947","0.1897","25.25M","1.68%"
"2019년 12월 27일","0.1900","0.1893","0.1900","0.1858","24.94M","0.37%"
"2019년 12월 26일","0.1893","0.1886","0.1939","0.1872","47.46M","0.37%"
"2019년 12월 25일","0.1886","0.1907","0.1913","0.1865","32.52M","-1.15%"
"2019년 12월 24일","0.1908","0.1897","0.1937","0.1876","49.84M","0.58%"
"2019년 12월 23일","0.1897","0.1964","0.1983","0.1884","53.91M","-3.41%"
"2019년 12월 22일","0.1964","0.1915","0.1965","0.1904","37.29M","2.56%"
"2019년 12월 21일","0.1915","0.1951","0.1960","0.1901","34.93M","-1.85%"
"2019년 12월 20일","0.1951","0.1878","0.1978","0.1839","78.87M","3.89%"
"2019년 12월 19일","0.1878","0.1956","0.1969","0.1847","50.92M","-3.99%"
"2019년 12월 18일","0.1956","0.1831","0.1997","0.1755","133.56M","6.83%"
"2019년 12월 17일","0.1831","0.2055","0.2057","0.1788","152.38M","-10.90%"
"2019년 12월 16일","0.2055","0.2173","0.2174","0.2030","59.33M","-5.43%"
"2019년 12월 15일","0.2173","0.2161","0.2191","0.2147","12.68M","0.56%"
"2019년 12월 14일","0.2161","0.2206","0.2208","0.2147","12.35M","-2.00%"
"2019년 12월 13일","0.2205","0.2185","0.2206","0.2155","24.56M","0.87%"
"2019년 12월 12일","0.2186","0.2210","0.2224","0.2176","22.37M","-1.09%"
"2019년 12월 11일","0.2210","0.2225","0.2235","0.2200","17.59M","-0.72%"
"2019년 12월 10일","0.2226","0.2243","0.2253","0.2191","28.30M","-0.80%"
"2019년 12월 09일","0.2244","0.2291","0.2303","0.2213","31.47M","-2.05%"
"2019년 12월 08일","0.2291","0.2271","0.2318","0.2236","26.59M","0.88%"
"2019년 12월 07일","0.2271","0.2254","0.2279","0.2231","23.77M","0.75%"
"2019년 12월 06일","0.2254","0.2210","0.2263","0.2189","43.28M","1.99%"
"2019년 12월 05일","0.2210","0.2140","0.2255","0.2121","50.20M","3.27%"
"2019년 12월 04일","0.2140","0.2193","0.2247","0.2099","86.83M","-2.42%"
"2019년 12월 03일","0.2193","0.2192","0.2219","0.2178","20.96M","0.05%"
"2019년 12월 02일","0.2192","0.2249","0.2262","0.2175","37.65M","-2.49%"
"2019년 12월 01일","0.2248","0.2255","0.2255","0.2187","38.22M","-0.31%"
"2019년 11월 30일","0.2255","0.2300","0.2319","0.2237","28.54M","-1.96%"
"2019년 11월 29일","0.2300","0.2231","0.2322","0.2227","46.34M","3.09%"
"2019년 11월 28일","0.2231","0.2240","0.2294","0.2226","39.07M","-0.45%"
"2019년 11월 27일","0.2241","0.2207","0.2294","0.2127","81.09M","1.54%"
"2019년 11월 26일","0.2207","0.2172","0.2218","0.2134","54.19M","1.33%"
"2019년 11월 25일","0.2178","0.2201","0.2245","0.2002","189.38M","-1.00%"
"2019년 11월 24일","0.2200","0.2340","0.2346","0.2192","52.18M","-5.94%"
"2019년 11월 23일","0.2339","0.2301","0.2354","0.2254","56.60M","1.70%"
"2019년 11월 22일","0.2300","0.2434","0.2457","0.2216","118.40M","-5.47%"
"2019년 11월 21일","0.2433","0.2502","0.2537","0.2371","70.05M","-2.76%"
"2019년 11월 20일","0.2502","0.2539","0.2584","0.2481","42.30M","-1.38%"
"2019년 11월 19일","0.2537","0.2518","0.2563","0.2431","44.39M","0.75%"
"2019년 11월 18일","0.2518","0.2630","0.2630","0.2411","67.34M","-4.22%"
"2019년 11월 17일","0.2629","0.2622","0.2660","0.2593","27.91M","0.27%"
"2019년 11월 16일","0.2622","0.2607","0.2640","0.2593","38.26M","0.58%"
"2019년 11월 15일","0.2607","0.2679","0.2694","0.2532","68.96M","-2.80%"
"2019년 11월 14일","0.2682","0.2721","0.2728","0.2637","38.39M","-1.43%"
"2019년 11월 13일","0.2721","0.2723","0.2756","0.2704","33.10M","-0.04%"
"2019년 11월 12일","0.2722","0.2741","0.2762","0.2677","38.96M","-0.69%"
"2019년 11월 11일","0.2741","0.2791","0.2810","0.2696","37.56M","-1.83%"
"2019년 11월 10일","0.2792","0.2801","0.2837","0.2768","40.35M","-0.32%"
"2019년 11월 09일","0.2801","0.2755","0.2814","0.2747","27.66M","1.67%"
"2019년 11월 08일","0.2755","0.2906","0.2910","0.2717","88.88M","-5.20%"
"2019년 11월 07일","0.2906","0.3104","0.3144","0.2776","154.87M","-6.29%"
"2019년 11월 06일","0.3101","0.3006","0.3132","0.2969","48.25M","3.23%"
"2019년 11월 05일","0.3004","0.2987","0.3043","0.2956","53.42M","0.60%"
"2019년 11월 04일","0.2986","0.2903","0.2999","0.2893","39.91M","2.82%"
"2019년 11월 03일","0.2904","0.2945","0.2958","0.2886","25.50M","-1.39%"
"2019년 11월 02일","0.2945","0.2914","0.2974","0.2913","30.71M","1.13%"
"2019년 11월 01일","0.2912","0.2944","0.2945","0.2850","45.68M","-1.09%"
"2019년 10월 31일","0.2944","0.2947","0.2983","0.2881","51.78M","-0.07%"
"2019년 10월 30일","0.2946","0.3017","0.3059","0.2905","76.00M","-2.35%"
"2019년 10월 29일","0.3017","0.2944","0.3097","0.2942","85.50M","2.44%"
"2019년 10월 28일","0.2945","0.2985","0.3045","0.2933","86.66M","-1.24%"
"2019년 10월 27일","0.2982","0.2937","0.3020","0.2893","102.02M","1.53%"
"2019년 10월 26일","0.2937","0.2983","0.3121","0.2838","231.59M","-1.54%"
"2019년 10월 25일","0.2983","0.2761","0.3071","0.2743","145.45M","8.08%"
"2019년 10월 24일","0.2760","0.2730","0.2799","0.2665","61.41M","1.06%"
"2019년 10월 23일","0.2731","0.2903","0.2911","0.2506","135.91M","-5.96%"
"2019년 10월 22일","0.2904","0.2918","0.3021","0.2888","65.94M","-0.58%"
"2019년 10월 21일","0.2921","0.2939","0.2941","0.2883","55.95M","-0.58%"
"2019년 10월 20일","0.2938","0.2913","0.2961","0.2829","79.80M","0.93%"
"2019년 10월 19일","0.2911","0.2940","0.2986","0.2872","62.85M","-0.95%"
"2019년 10월 18일","0.2939","0.3016","0.3019","0.2851","80.52M","-2.62%"
"2019년 10월 17일","0.3018","0.2832","0.3029","0.2800","106.39M","6.53%"
"2019년 10월 16일","0.2833","0.2885","0.2920","0.2790","87.90M","-1.80%"
"2019년 10월 15일","0.2885","0.2971","0.2987","0.2831","99.84M","-2.96%"
"2019년 10월 14일","0.2973","0.2773","0.2979","0.2764","117.54M","7.17%"
"2019년 10월 13일","0.2774","0.2723","0.2814","0.2716","57.78M","1.84%"
"2019년 10월 12일","0.2724","0.2671","0.2767","0.2671","46.07M","1.91%"
"2019년 10월 11일","0.2673","0.2702","0.2745","0.2646","51.81M","-1.04%"
"2019년 10월 10일","0.2701","0.2808","0.2816","0.2648","61.02M","-3.84%"
"2019년 10월 09일","0.2809","0.2774","0.2861","0.2736","78.04M","1.23%"
"2019년 10월 08일","0.2775","0.2759","0.2849","0.2708","75.17M","0.58%"
"2019년 10월 07일","0.2759","0.2554","0.2809","0.2535","136.20M","7.98%"
"2019년 10월 06일","0.2555","0.2532","0.2561","0.2507","38.02M","0.87%"
"2019년 10월 05일","0.2533","0.2524","0.2562","0.2466","38.93M","0.40%"
"2019년 10월 04일","0.2523","0.2468","0.2563","0.2448","47.79M","2.23%"
"2019년 10월 03일","0.2468","0.2525","0.2528","0.2420","36.69M","-2.30%"
"2019년 10월 02일","0.2526","0.2478","0.2546","0.2444","52.13M","1.98%"
"2019년 10월 01일","0.2477","0.2568","0.2607","0.2449","92.03M","-3.39%"
"2019년 09월 30일","0.2564","0.2401","0.2619","0.2358","127.82M","6.79%"
"2019년 09월 29일","0.2401","0.2417","0.2422","0.2345","41.73M","-0.70%"
"2019년 09월 28일","0.2418","0.2421","0.2442","0.2381","41.95M","-0.12%"
"2019년 09월 27일","0.2421","0.2423","0.2467","0.2334","73.79M","0.00%"
"2019년 09월 26일","0.2421","0.2459","0.2499","0.2299","117.99M","-1.43%"
"2019년 09월 25일","0.2456","0.2335","0.2495","0.2322","151.99M","5.41%"
"2019년 09월 24일","0.2330","0.2678","0.2727","0.2120","288.98M","-12.77%"
"2019년 09월 23일","0.2671","0.2764","0.2865","0.2665","115.64M","-3.33%"
"2019년 09월 22일","0.2763","0.2896","0.2897","0.2692","96.85M","-4.59%"
"2019년 09월 21일","0.2896","0.2939","0.2972","0.2863","95.24M","-1.36%"
"2019년 09월 20일","0.2936","0.3006","0.3014","0.2833","113.77M","-2.20%"
"2019년 09월 19일","0.3002","0.3132","0.3132","0.2833","194.00M","-4.21%"
"2019년 09월 18일","0.3134","0.2854","0.3260","0.2854","205.75M","9.89%"
"2019년 09월 17일","0.2852","0.2610","0.2985","0.2594","167.72M","9.27%"
"2019년 09월 16일","0.2610","0.2604","0.2630","0.2569","30.69M","0.23%"
"2019년 09월 15일","0.2604","0.2613","0.2641","0.2587","23.54M","-0.31%"
"2019년 09월 14일","0.2612","0.2553","0.2652","0.2538","42.38M","2.35%"
"2019년 09월 13일","0.2552","0.2540","0.2559","0.2518","28.02M","0.47%"
"2019년 09월 12일","0.2540","0.2555","0.2565","0.2509","30.64M","-0.51%"
"2019년 09월 11일","0.2553","0.2586","0.2601","0.2513","33.60M","-1.28%"
"2019년 09월 10일","0.2586","0.2587","0.2633","0.2545","41.71M","-0.08%"
"2019년 09월 09일","0.2588","0.2621","0.2641","0.2565","31.15M","-1.26%"
"2019년 09월 08일","0.2621","0.2599","0.2656","0.2564","43.97M","0.85%"
"2019년 09월 07일","0.2599","0.2512","0.2627","0.2502","36.55M","3.42%"
"2019년 09월 06일","0.2513","0.2561","0.2586","0.2481","45.03M","-1.87%"
"2019년 09월 05일","0.2561","0.2583","0.2593","0.2536","21.89M","-0.85%"
"2019년 09월 04일","0.2583","0.2624","0.2626","0.2567","22.38M","-1.56%"
"2019년 09월 03일","0.2624","0.2609","0.2666","0.2579","33.27M","0.65%"
"2019년 09월 02일","0.2607","0.2559","0.2640","0.2530","32.41M","1.84%"
"2019년 09월 01일","0.2560","0.2576","0.2588","0.2506","19.82M","-0.62%"
"2019년 08월 31일","0.2576","0.2554","0.2600","0.2530","25.24M","0.86%"
"2019년 08월 30일","0.2554","0.2569","0.2572","0.2522","25.24M","-0.55%"
"2019년 08월 29일","0.2568","0.2563","0.2620","0.2477","53.90M","0.12%"
"2019년 08월 28일","0.2565","0.2695","0.2696","0.2470","53.76M","-4.82%"
"2019년 08월 27일","0.2695","0.2705","0.2706","0.2652","29.38M","-0.33%"
"2019년 08월 26일","0.2704","0.2696","0.2796","0.2670","62.26M","0.33%"
"2019년 08월 25일","0.2695","0.2715","0.2759","0.2662","48.78M","-0.70%"
"2019년 08월 24일","0.2714","0.2765","0.2771","0.2645","45.36M","-1.88%"
