"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 03월 11일","6.0319","5.6854","6.1749","5.4802","14.33M","6.10%"
"2018년 03월 10일","5.6854","5.9992","6.4147","5.6649","14.95M","-5.39%"
"2018년 03월 09일","6.0090","6.0894","6.1550","5.2656","24.07M","-1.32%"
"2018년 03월 08일","6.0894","6.3899","6.6746","5.9482","16.05M","-4.60%"
"2018년 03월 07일","6.3827","7.1492","7.2820","5.9960","21.60M","-10.72%"
"2018년 03월 06일","7.1492","7.9617","7.9617","7.0190","10.58M","-10.22%"
"2018년 03월 05일","7.9634","8.1529","8.2676","7.9630","4.87M","-2.27%"
"2018년 03월 04일","8.1480","7.9200","8.1570","7.7312","5.73M","2.88%"
"2018년 03월 03일","7.9200","8.0068","8.2537","7.8741","4.18M","-1.26%"
"2018년 03월 02일","8.0215","8.5456","8.6556","7.9294","6.96M","-6.05%"
"2018년 03월 01일","8.5383","8.2077","8.5383","8.1395","6.10M","4.03%"
"2018년 02월 28일","8.2075","8.3782","9.1053","8.1934","11.23M","-2.10%"
"2018년 02월 27일","8.3839","7.9798","8.8003","7.8699","12.25M","5.09%"
"2018년 02월 26일","7.9780","7.7126","8.3570","7.4588","9.83M","3.44%"
"2018년 02월 25일","7.7123","7.9343","7.9785","7.5203","7.11M","-2.85%"
"2018년 02월 24일","7.9387","8.2590","8.4720","7.7011","9.15M","-3.91%"
"2018년 02월 23일","8.2620","7.7967","8.5213","7.6609","10.26M","5.97%"
"2018년 02월 22일","7.7967","8.3135","8.6429","7.6408","11.88M","-6.22%"
"2018년 02월 21일","8.3138","8.8888","8.9387","8.0899","10.58M","-6.58%"
"2018년 02월 20일","8.8995","9.4800","9.8254","8.7893","7.53M","-6.12%"
"2018년 02월 19일","9.4800","9.0774","9.6412","9.0583","5.94M","4.43%"
"2018년 02월 18일","9.0775","9.9797","10.0483","8.9243","11.22M","-9.04%"
"2018년 02월 17일","9.9798","9.8333","10.0169","9.7300","7.29M","1.51%"
"2018년 02월 16일","9.8315","9.8628","9.9504","9.3623","6.98M","-0.38%"
"2018년 02월 15일","9.8692","9.8277","10.0632","9.3694","10.56M","0.35%"
"2018년 02월 14일","9.8348","8.9293","9.8830","8.9177","12.25M","10.14%"
"2018년 02월 13일","8.9294","9.1170","9.1698","8.6367","7.59M","-2.06%"
"2018년 02월 12일","9.1169","8.3334","9.2503","8.3334","10.16M","9.40%"
"2018년 02월 11일","8.3334","8.9259","8.9444","8.0200","11.02M","-6.64%"
"2018년 02월 10일","8.9259","9.5135","9.8672","8.4566","14.03M","-6.14%"
"2018년 02월 09일","9.5095","8.3564","9.5708","7.9822","13.05M","13.78%"
"2018년 02월 08일","8.3581","7.6881","8.7234","7.6881","13.23M","8.64%"
"2018년 02월 07일","7.6936","8.2833","8.9788","7.5150","21.06M","-7.12%"
"2018년 02월 06일","8.2833","7.0674","8.4253","5.8914","38.46M","16.98%"
"2018년 02월 05일","7.0812","8.9420","9.2968","6.9107","22.75M","-20.78%"
"2018년 02월 04일","8.9385","10.6254","10.8599","8.6698","13.65M","-15.78%"
"2018년 02월 03일","10.6134","10.3069","11.2573","9.2747","12.04M","3.06%"
"2018년 02월 02일","10.2983","10.1395","11.0993","8.6002","24.02M","1.57%"
"2018년 02월 01일","10.1395","12.0082","12.1831","9.8407","16.96M","-15.56%"
"2018년 01월 31일","12.0082","11.3712","12.1794","10.3804","13.30M","5.60%"
"2018년 01월 30일","11.3710","13.5652","13.5954","11.0405","15.19M","-16.08%"
"2018년 01월 29일","13.5500","14.7580","14.8500","13.3200","6.30M","-8.19%"
"2018년 01월 28일","14.7590","14.3800","14.9600","14.1300","6.03M","2.58%"
"2018년 01월 27일","14.3880","14.2410","14.7000","13.8660","5.02M","1.05%"
"2018년 01월 26일","14.2390","14.2510","14.7670","12.8810","10.38M","-0.08%"
"2018년 01월 25일","14.2510","13.9500","15.1000","13.4860","12.58M","2.03%"
"2018년 01월 24일","13.9680","12.8760","13.9680","12.5000","8.35M","8.46%"
"2018년 01월 23일","12.8780","13.3860","13.9060","11.6050","17.39M","-3.79%"
"2018년 01월 22일","13.3850","13.4400","15.1290","12.4660","23.21M","-0.36%"
"2018년 01월 21일","13.4330","15.5470","15.5740","12.1000","21.75M","-13.48%"
"2018년 01월 20일","15.5260","11.0650","15.7500","11.0370","20.41M","40.34%"
"2018년 01월 19일","11.0630","10.1820","11.6620","9.7350","10.44M","8.60%"
"2018년 01월 18일","10.1870","10.1500","11.3000","9.6902","11.03M","0.34%"
"2018년 01월 17일","10.1520","10.0000","10.5300","7.5100","22.12M","1.19%"
"2018년 01월 16일","10.0330","12.7800","12.9850","8.3123","29.31M","-21.49%"
"2018년 01월 15일","12.7800","13.2600","14.7000","12.6710","8.62M","-3.40%"
"2018년 01월 14일","13.2300","16.0000","16.0860","12.8880","13.55M","-17.31%"
"2018년 01월 13일","16.0000","13.8000","18.6550","13.4310","35.16M","16.19%"
"2018년 01월 12일","13.7700","11.2720","15.2200","10.5990","25.69M","22.11%"
"2018년 01월 11일","11.2770","11.2000","12.4500","8.9335","20.83M","0.69%"
"2018년 01월 10일","11.2000","9.2294","11.4800","8.3671","15.90M","21.34%"
"2018년 01월 09일","9.2300","9.6000","9.7400","8.7400","4.36M","-3.85%"
"2018년 01월 08일","9.6000","10.1600","10.3900","8.1300","9.85M","-5.51%"
"2018년 01월 07일","10.1600","9.8300","10.9000","9.7600","7.03M","3.36%"
"2018년 01월 06일","9.8300","9.2900","9.9000","8.7200","5.63M","5.81%"
"2018년 01월 05일","9.2900","9.4700","9.8500","8.5100","8.01M","-1.90%"
"2018년 01월 04일","9.4700","9.4300","10.5000","9.1500","15.07M","0.42%"
"2018년 01월 03일","9.4300","8.3000","9.4300","7.8300","8.02M","13.61%"
"2018년 01월 02일","8.3000","7.6300","8.6000","7.6200","8.31M","8.78%"
"2018년 01월 01일","7.6300","7.6900","7.9500","7.2000","3.56M","-0.78%"
