"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 11월 12일","137.43","137.03","137.59","136.19","6.45M","0.27%"
"2019년 11월 11일","137.06","137.61","137.79","136.44","7.04M","-0.24%"
"2019년 11월 08일","137.39","137.73","138.33","137.39","10.38M","-0.64%"
"2019년 11월 07일","138.27","140.11","140.20","137.60","15.21M","-1.55%"
"2019년 11월 06일","140.45","140.12","140.79","140.00","6.42M","0.43%"
"2019년 11월 05일","139.85","140.65","140.89","139.38","11.78M","-1.62%"
"2019년 11월 04일","142.15","142.26","142.45","141.74","4.74M","-0.29%"
"2019년 11월 01일","142.56","142.21","142.90","142.01","8.09M","0.09%"
"2019년 10월 31일","142.43","141.98","142.69","141.89","7.05M","1.00%"
"2019년 10월 30일","141.02","140.54","141.04","139.55","6.99M","0.55%"
"2019년 10월 29일","140.25","140.00","140.63","139.78","3.84M","-0.28%"
"2019년 10월 28일","140.64","141.25","141.25","140.40","5.44M","-0.86%"
"2019년 10월 25일","141.86","142.79","142.83","141.40","6.01M","0.23%"
"2019년 10월 24일","141.53","141.02","141.74","140.93","6.28M","0.71%"
"2019년 10월 23일","140.53","140.59","141.00","140.50","4.16M","0.24%"
"2019년 10월 22일","140.20","140.13","140.30","139.72","3.89M","0.29%"
"2019년 10월 21일","139.79","140.72","140.76","139.60","8.31M","-0.48%"
"2019년 10월 18일","140.46","140.50","140.71","140.32","6.42M","-0.11%"
"2019년 10월 17일","140.61","140.50","141.12","140.42","6.22M","0.14%"
"2019년 10월 16일","140.41","140.14","140.53","139.70","10.36M","0.57%"
"2019년 10월 15일","139.61","140.27","140.30","139.21","9.13M","-0.70%"
"2019년 10월 14일","140.59","140.45","140.82","140.34","4.01M","0.40%"
"2019년 10월 11일","140.03","139.97","140.19","138.91","11.43M","-0.55%"
"2019년 10월 10일","140.81","141.59","141.66","140.58","9.33M","-0.87%"
"2019년 10월 09일","142.05","142.16","142.58","141.62","7.05M","0.09%"
"2019년 10월 08일","141.92","142.03","142.29","141.17","10.49M","0.87%"
"2019년 10월 07일","140.69","141.16","141.77","140.24","6.16M","-0.85%"
"2019년 10월 04일","141.90","141.48","142.31","141.14","9.69M","0.00%"
"2019년 10월 03일","141.90","141.36","143.25","141.29","12.41M","0.45%"
"2019년 10월 02일","141.26","140.79","141.88","140.46","11.94M","1.17%"
"2019년 10월 01일","139.63","138.07","140.19","137.80","12.50M","0.55%"
"2019년 09월 30일","138.87","139.77","140.21","138.03","15.53M","-1.55%"
"2019년 09월 27일","141.06","140.35","141.68","140.16","9.67M","-0.51%"
"2019년 09월 26일","141.79","142.19","142.57","141.56","8.80M","-0.03%"
"2019년 09월 25일","141.83","144.08","144.29","141.44","12.00M","-1.85%"
"2019년 09월 24일","144.51","143.21","144.77","142.88","10.62M","0.53%"
"2019년 09월 23일","143.75","143.22","143.94","143.07","9.04M","0.56%"
"2019년 09월 20일","142.95","141.61","143.03","141.46","12.28M","1.18%"
"2019년 09월 19일","141.28","141.57","141.74","141.09","8.06M","0.41%"
"2019년 09월 18일","140.71","141.93","142.53","139.81","15.07M","-0.63%"
"2019년 09월 17일","141.60","141.82","142.11","141.22","7.05M","0.20%"
"2019년 09월 16일","141.32","141.60","142.05","141.02","8.09M","0.83%"
"2019년 09월 13일","140.15","141.73","141.99","140.06","13.45M","-0.83%"
"2019년 09월 12일","141.32","142.68","143.10","141.11","12.67M","0.21%"
"2019년 09월 11일","141.03","140.34","141.26","140.28","7.45M","0.61%"
"2019년 09월 10일","140.18","141.23","141.53","140.16","12.63M","-0.86%"
"2019년 09월 09일","141.39","142.37","142.46","141.18","11.32M","-0.37%"
"2019년 09월 06일","141.92","143.64","144.06","141.86","14.18M","-0.85%"
"2019년 09월 05일","143.14","144.98","145.01","142.00","20.30M","-2.40%"
"2019년 09월 04일","146.66","145.54","146.82","145.50","11.29M","0.62%"
"2019년 09월 03일","145.75","144.96","146.13","144.74","15.62M","1.39%"
"2019년 08월 30일","143.75","143.84","144.88","143.02","9.64M","-0.26%"
"2019년 08월 29일","144.12","145.40","145.49","143.28","14.76M","-0.72%"
"2019년 08월 28일","145.16","145.39","145.68","144.64","11.45M","-0.28%"
"2019년 08월 27일","145.57","144.30","145.68","144.27","12.86M","0.96%"
"2019년 08월 26일","144.19","144.35","144.97","143.91","12.20M","0.01%"
