"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 02월 26일","35.2831","35.1530","36.4346","33.5432","1.92M","0.43%"
"2018년 02월 25일","35.1304","36.7841","36.9893","33.7713","2.00M","-4.47%"
"2018년 02월 24일","36.7750","36.1713","38.9047","34.7123","4.00M","1.64%"
"2018년 02월 23일","36.1818","31.4410","36.6690","30.2989","3.70M","15.12%"
"2018년 02월 22일","31.4290","34.5262","36.0199","30.2330","3.66M","-9.00%"
"2018년 02월 21일","34.5356","36.5954","38.4934","33.0945","4.00M","-5.67%"
"2018년 02월 20일","36.6131","38.4168","42.8347","36.0476","4.21M","-4.70%"
"2018년 02월 19일","38.4183","34.3233","39.5991","33.3786","3.79M","11.83%"
"2018년 02월 18일","34.3538","34.6719","34.7361","30.7452","1.68M","-0.97%"
"2018년 02월 17일","34.6910","34.6400","34.9833","33.9048","976.98K","0.14%"
"2018년 02월 16일","34.6427","33.8157","34.9135","32.2271","1.28M","2.44%"
"2018년 02월 15일","33.8172","34.6845","35.1833","31.9387","2.10M","-2.51%"
"2018년 02월 14일","34.6871","33.1941","35.8495","32.6637","3.76M","4.52%"
"2018년 02월 13일","33.1874","29.5229","34.1005","27.8444","4.89M","12.41%"
"2018년 02월 12일","29.5230","23.7639","29.9501","23.7639","2.93M","24.07%"
"2018년 02월 11일","23.7949","24.0958","25.7450","21.0709","2.28M","-1.25%"
"2018년 02월 10일","24.0958","25.7209","26.2196","22.5523","1.76M","-6.32%"
"2018년 02월 09일","25.7209","21.7247","26.1031","20.8690","2.27M","18.39%"
"2018년 02월 08일","21.7247","18.1491","21.8617","18.1396","1.43M","19.70%"
"2018년 02월 07일","18.1491","19.1496","20.4576","17.3430","1.57M","-5.38%"
"2018년 02월 06일","19.1816","16.5591","19.3186","14.0990","2.87M","15.98%"
"2018년 02월 05일","16.5391","20.9280","21.2748","15.8496","2.02M","-20.80%"
"2018년 02월 04일","20.8816","24.3245","24.7517","19.8239","1.20M","-14.15%"
"2018년 02월 03일","24.3245","23.3093","24.8791","20.9335","1.16M","4.36%"
"2018년 02월 02일","23.3093","25.0974","25.1781","18.8904","2.58M","-7.13%"
"2018년 02월 01일","25.0983","28.7972","28.9403","24.0212","1.65M","-12.84%"
"2018년 01월 31일","28.7967","27.1950","28.8213","26.0846","1.29M","5.89%"
"2018년 01월 30일","27.1947","31.1676","31.2935","26.8792","1.73M","-12.76%"
"2018년 01월 29일","31.1715","32.4557","33.1563","30.4341","1.09M","-3.97%"
"2018년 01월 28일","32.4589","29.6413","34.1119","29.5369","1.78M","9.49%"
"2018년 01월 27일","29.6467","28.8687","30.1829","28.2619","843.75K","2.68%"
"2018년 01월 26일","28.8727","29.3944","29.7921","26.8942","1.41M","-1.78%"
"2018년 01월 25일","29.3946","29.9405","30.4760","29.0546","1.08M","-1.82%"
"2018년 01월 24일","29.9405","28.5579","30.4633","28.3940","688.57K","4.84%"
"2018년 01월 23일","28.5579","29.6157","30.5415","26.7091","1.16M","-3.57%"
"2018년 01월 22일","29.6157","30.8503","33.2917","27.0125","1.40M","-3.97%"
"2018년 01월 21일","30.8396","35.4004","36.5426","29.5924","-","-12.85%"
"2018년 01월 20일","35.3869","32.2848","35.9085","32.2848","-","9.61%"
"2018년 01월 19일","32.2848","30.2559","34.6151","29.1748","-","6.71%"
"2018년 01월 18일","30.2559","29.7801","33.0625","28.0774","-","1.59%"
"2018년 01월 17일","29.7831","28.9091","31.2329","22.4708","-","3.02%"
"2018년 01월 16일","28.9106","40.7804","40.8830","23.1639","-","-29.10%"
"2018년 01월 15일","40.7794","43.2352","44.4183","40.6805","-","-5.66%"
"2018년 01월 14일","43.2277","42.3433","47.1444","40.2622","-","2.10%"
"2018년 01월 13일","42.3375","36.0109","42.6155","35.3663","-","17.57%"
"2018년 01월 12일","36.0118","33.2559","36.6654","32.2154","-","8.29%"
"2018년 01월 11일","33.2559","36.9539","38.0214","31.4770","-","-10.01%"
"2018년 01월 10일","36.9539","37.7706","39.1264","34.2713","-","-2.16%"
"2018년 01월 09일","37.7706","33.2139","38.6134","30.3380","380.26K","11.71%"
"2018년 01월 08일","33.8100","35.4600","38.5000","28.4000","2.28M","-4.63%"
"2018년 01월 07일","35.4500","34.0000","36.0700","33.9500","1.17M","4.26%"
"2018년 01월 06일","34.0000","31.1600","34.6400","30.9300","971.70K","9.11%"
"2018년 01월 05일","31.1600","33.7700","35.2500","30.5500","1.50M","-7.73%"
"2018년 01월 04일","33.7700","33.1100","37.0800","30.7400","1.82M","1.99%"
"2018년 01월 03일","33.1100","31.8700","33.7700","30.1000","1.18M","3.89%"
"2018년 01월 02일","31.8700","29.2300","34.3800","29.2300","1.99M","9.03%"
"2018년 01월 01일","29.2300","26.0500","31.6900","25.2400","2.06M","12.21%"
