"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 03월 11일","28,503.30","28,265.85","28,512.27","28,240.78","1.57B","0.97%"
"2019년 03월 08일","28,228.42","28,409.14","28,533.76","28,201.09","3.09B","-1.91%"
"2019년 03월 07일","28,779.45","28,965.42","29,007.07","28,772.45","1.74B","-0.89%"
"2019년 03월 06일","29,037.60","29,003.25","29,122.81","28,938.39","1.85B","0.26%"
"2019년 03월 05일","28,961.60","28,823.16","29,025.79","28,734.81","2.01B","0.01%"
"2019년 03월 04일","28,959.59","28,855.11","29,241.80","28,760.67","2.77B","0.51%"
"2019년 03월 01일","28,812.17","28,716.60","28,860.20","28,663.71","1.99B","0.63%"
"2019년 02월 28일","28,633.18","28,719.71","28,917.49","28,571.13","2.15B","-0.43%"
"2019년 02월 27일","28,757.44","28,833.16","29,014.19","28,701.47","2.45B","-0.05%"
"2019년 02월 26일","28,772.06","28,971.23","28,971.23","28,700.01","2.84B","-0.65%"
"2019년 02월 25일","28,959.30","28,975.52","29,009.98","28,763.46","3.63B","0.50%"
"2019년 02월 22일","28,816.30","28,478.96","28,816.30","28,430.20","1.76B","0.65%"
"2019년 02월 21일","28,629.92","28,450.00","28,759.35","28,364.85","1.87B","0.41%"
"2019년 02월 20일","28,514.05","28,404.68","28,599.77","28,357.30","1.99B","1.01%"
"2019년 02월 19일","28,228.13","28,440.49","28,488.97","28,208.87","1.70B","-0.42%"
"2019년 02월 18일","28,347.01","28,186.75","28,412.08","28,186.75","1.60B","1.60%"
"2019년 02월 15일","27,900.84","28,241.44","28,256.69","27,845.87","1.84B","-1.87%"
"2019년 02월 14일","28,432.05","28,396.40","28,476.65","28,275.18","1.48B","-0.23%"
"2019년 02월 13일","28,497.59","28,184.87","28,533.36","28,160.46","1.99B","1.16%"
"2019년 02월 12일","28,171.33","28,093.31","28,219.59","27,983.48","1.54B","0.10%"
"2019년 02월 11일","28,143.84","27,927.45","28,143.84","27,847.85","1.43B","0.71%"
"2019년 02월 08일","27,946.32","27,708.13","28,008.82","27,534.20","1.57B","-0.16%"
"2019년 02월 04일","27,990.21","27,985.42","28,005.15","27,847.43","833.05M","0.21%"
"2019년 02월 01일","27,930.74","28,193.28","28,193.28","27,802.50","1.72B","-0.04%"
"2019년 01월 31일","27,942.47","27,842.05","28,010.90","27,773.98","2.29B","1.08%"
"2019년 01월 30일","27,642.85","27,571.41","27,642.85","27,369.75","1.88B","0.40%"
"2019년 01월 29일","27,531.68","27,397.54","27,575.37","27,328.17","1.88B","-0.16%"
"2019년 01월 28일","27,576.96","27,695.81","27,790.22","27,462.37","1.76B","0.03%"
"2019년 01월 25일","27,569.19","27,282.88","27,569.19","27,217.75","2.34B","1.65%"
"2019년 01월 24일","27,120.98","27,075.37","27,120.98","26,889.79","1.36B","0.42%"
"2019년 01월 23일","27,008.20","26,879.91","27,131.22","26,879.91","1.42B","0.01%"
"2019년 01월 22일","27,005.45","27,189.40","27,223.70","26,854.66","1.63B","-0.70%"
"2019년 01월 21일","27,196.54","27,134.27","27,323.61","27,084.30","1.69B","0.39%"
"2019년 01월 18일","27,090.81","26,993.44","27,116.65","26,915.08","1.75B","1.25%"
"2019년 01월 17일","26,755.63","26,953.21","27,012.19","26,703.31","1.92B","-0.54%"
"2019년 01월 16일","26,902.10","26,702.93","26,903.78","26,567.52","1.77B","0.27%"
"2019년 01월 15일","26,830.29","26,518.62","26,838.55","26,427.45","1.88B","2.02%"
"2019년 01월 14일","26,298.33","26,559.68","26,575.33","26,195.78","1.47B","-1.38%"
"2019년 01월 11일","26,667.27","26,692.02","26,692.02","26,494.86","1.86B","0.55%"
"2019년 01월 10일","26,521.43","26,391.78","26,588.21","26,212.34","2.00B","0.22%"
"2019년 01월 09일","26,462.32","26,237.29","26,597.07","26,192.65","2.76B","2.27%"
"2019년 01월 08일","25,875.45","25,852.50","25,960.89","25,688.50","1.63B","0.15%"
"2019년 01월 07일","25,835.70","26,015.84","26,043.64","25,753.46","1.49B","0.82%"
"2019년 01월 04일","25,626.03","24,946.12","25,626.03","24,924.73","1.76B","2.24%"
"2019년 01월 03일","25,064.36","25,077.68","25,262.21","24,896.87","1.53B","-0.26%"
"2019년 01월 02일","25,130.35","25,824.44","25,824.44","25,055.27","1.72B","-2.77%"
"2018년 12월 31일","25,845.70","25,732.52","25,916.23","25,682.66","852.07M","1.34%"
"2018년 12월 28일","25,504.20","25,502.34","25,600.25","25,416.36","1.26B","0.10%"
"2018년 12월 27일","25,478.88","25,818.81","25,920.63","25,446.80","1.35B","-0.67%"
"2018년 12월 24일","25,651.38","25,515.40","25,651.38","25,421.43","1.11B","-0.40%"
"2018년 12월 21일","25,753.42","25,512.30","25,805.61","25,313.75","2.00B","0.51%"
"2018년 12월 20일","25,623.53","25,723.53","25,859.82","25,416.88","1.77B","-0.94%"
"2018년 12월 19일","25,865.39","25,860.68","25,925.99","25,784.09","1.47B","0.20%"
"2018년 12월 18일","25,814.25","25,903.98","26,152.88","25,713.50","1.49B","-1.05%"
"2018년 12월 17일","26,087.98","26,178.04","26,186.30","26,002.30","1.07B","-0.03%"
"2018년 12월 14일","26,094.79","26,219.00","26,219.00","26,061.47","1.39B","-1.62%"
"2018년 12월 13일","26,524.35","26,417.89","26,581.93","26,314.77","1.80B","1.29%"
"2018년 12월 12일","26,186.71","26,054.01","26,238.73","26,013.36","1.43B","1.61%"
"2018년 12월 11일","25,771.67","25,623.40","25,861.73","25,623.40","1.23B","0.07%"
"2018년 12월 10일","25,752.38","25,794.95","25,845.34","25,570.89","1.59B","-1.19%"
"2018년 12월 07일","26,063.76","26,249.81","26,280.66","26,055.78","2.81B","-0.35%"
"2018년 12월 06일","26,156.38","26,349.42","26,381.12","26,016.09","2.12B","-2.47%"
"2018년 12월 05일","26,819.68","26,745.69","26,914.87","26,745.69","1.37B","-1.62%"
