"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 07월 12일","245.08","239.75","245.38","239.71","9.20M","2.72%"
"2019년 07월 11일","238.60","238.14","241.50","235.80","7.51M","-0.13%"
"2019년 07월 10일","238.92","234.15","238.94","233.14","9.15M","3.85%"
"2019년 07월 09일","230.06","228.97","231.00","227.28","6.19M","-0.12%"
"2019년 07월 08일","230.34","231.24","232.25","228.66","5.88M","-1.18%"
"2019년 07월 05일","233.10","234.57","235.45","230.80","7.07M","-0.77%"
"2019년 07월 03일","234.90","239.39","241.57","234.51","14.20M","4.61%"
"2019년 07월 02일","224.55","228.89","229.15","222.22","9.26M","-1.15%"
"2019년 07월 01일","227.17","230.21","233.10","226.28","8.24M","1.66%"
"2019년 06월 28일","223.46","220.99","225.17","220.80","6.85M","0.28%"
"2019년 06월 27일","222.84","219.45","222.90","217.35","6.34M","1.63%"
"2019년 06월 26일","219.27","220.31","227.23","218.10","8.51M","-0.22%"
"2019년 06월 25일","219.76","224.39","225.34","219.49","6.18M","-1.73%"
"2019년 06월 24일","223.64","223.24","225.86","221.02","5.75M","0.80%"
"2019년 06월 21일","221.86","216.22","222.18","215.50","8.20M","1.02%"
"2019년 06월 20일","219.62","223.00","226.90","216.35","11.86M","-3.01%"
"2019년 06월 19일","226.43","225.11","227.77","221.06","6.58M","0.75%"
"2019년 06월 18일","224.74","228.72","234.74","222.56","12.72M","-0.13%"
"2019년 06월 17일","225.03","215.48","227.00","214.27","12.32M","4.70%"
"2019년 06월 14일","214.92","211.25","216.65","210.40","7.43M","0.47%"
"2019년 06월 13일","213.91","210.38","214.90","207.51","8.17M","2.22%"
"2019년 06월 12일","209.26","222.95","223.38","209.00","15.20M","-3.61%"
"2019년 06월 11일","217.10","219.14","220.90","213.50","11.65M","1.98%"
"2019년 06월 10일","212.88","210.25","216.94","209.01","10.59M","4.10%"
"2019년 06월 07일","204.50","205.00","210.84","203.50","16.00M","-0.70%"
"2019년 06월 06일","205.95","204.44","211.00","201.80","20.24M","4.76%"
"2019년 06월 05일","196.59","198.68","201.28","191.85","13.51M","1.54%"
"2019년 06월 04일","193.60","181.10","193.98","179.61","13.81M","8.17%"
"2019년 06월 03일","178.97","185.51","186.68","176.99","13.06M","-3.34%"
"2019년 05월 31일","185.16","185.10","189.92","184.10","10.41M","-1.63%"
"2019년 05월 30일","188.22","188.75","192.25","187.02","7.93M","-0.86%"
"2019년 05월 29일","189.86","187.10","192.39","185.04","11.97M","0.61%"
"2019년 05월 28일","188.70","191.20","195.00","187.85","10.31M","-1.01%"
"2019년 05월 24일","190.63","199.83","199.98","188.75","14.14M","-2.49%"
"2019년 05월 23일","195.49","194.34","199.47","186.22","26.55M","1.43%"
"2019년 05월 22일","192.73","199.10","203.94","191.78","18.69M","-6.02%"
"2019년 05월 21일","205.08","197.76","207.40","196.04","18.00M","-0.14%"
"2019년 05월 20일","205.36","202.80","206.00","195.25","20.53M","-2.69%"
"2019년 05월 17일","211.03","221.96","222.24","208.92","17.79M","-7.58%"
"2019년 05월 16일","228.33","229.49","231.00","226.50","7.48M","-1.56%"
"2019년 05월 15일","231.95","229.32","232.44","225.25","7.30M","-0.15%"
"2019년 05월 14일","232.31","229.30","234.50","228.00","7.25M","2.33%"
"2019년 05월 13일","227.01","232.01","232.47","224.50","10.83M","-5.22%"
"2019년 05월 10일","239.52","239.75","241.99","236.02","7.01M","-1.02%"
"2019년 05월 09일","241.98","242.00","243.68","236.94","6.71M","-1.17%"
"2019년 05월 08일","244.84","246.94","250.60","244.20","6.18M","-0.90%"
"2019년 05월 07일","247.06","256.80","257.21","245.10","10.13M","-3.24%"
"2019년 05월 06일","255.34","250.02","258.35","248.50","10.83M","0.12%"
"2019년 05월 03일","255.03","243.86","256.61","243.49","23.71M","4.48%"
"2019년 05월 02일","244.10","245.52","247.13","237.72","18.16M","4.31%"
"2019년 05월 01일","234.01","238.85","240.00","231.50","10.70M","-1.96%"
"2019년 04월 30일","238.69","242.06","244.21","237.00","9.46M","-1.15%"
"2019년 04월 29일","241.47","235.86","243.98","232.17","16.71M","2.69%"
"2019년 04월 26일","235.14","246.50","246.68","231.13","22.36M","-5.04%"
"2019년 04월 25일","247.63","255.00","259.00","246.07","21.85M","-4.26%"
"2019년 04월 24일","258.66","263.85","265.32","258.00","10.73M","-1.99%"
"2019년 04월 23일","263.90","260.15","265.60","255.75","10.94M","0.44%"
"2019년 04월 22일","262.75","269.00","269.68","262.48","12.15M","-3.85%"
"2019년 04월 18일","273.26","271.23","274.84","269.75","5.88M","0.75%"
"2019년 04월 17일","271.23","274.75","274.79","268.54","5.13M","-0.78%"
"2019년 04월 16일","273.36","265.75","275.00","264.72","7.27M","2.62%"
"2019년 04월 15일","266.38","268.63","268.88","258.63","10.04M","-0.49%"
"2019년 04월 12일","267.70","270.22","271.95","266.83","6.75M","-0.27%"
"2019년 04월 11일","268.42","268.30","270.50","265.60","9.84M","-2.77%"
"2019년 04월 10일","276.06","276.74","278.38","272.89","7.06M","1.38%"
"2019년 04월 09일","272.31","271.65","275.00","269.61","5.90M","-0.33%"
"2019년 04월 08일","273.20","277.69","281.16","270.44","10.41M","-0.64%"
"2019년 04월 05일","274.96","269.86","276.10","266.11","13.04M","2.68%"
"2019년 04월 04일","267.78","261.89","271.20","260.59","23.72M","-8.23%"
"2019년 04월 03일","291.81","287.32","296.17","287.17","7.93M","2.07%"
"2019년 04월 02일","285.88","288.30","289.44","283.88","5.48M","-1.14%"
"2019년 04월 01일","289.18","282.62","289.20","281.28","8.11M","3.33%"
"2019년 03월 29일","279.86","278.70","280.16","274.50","5.99M","0.45%"
"2019년 03월 28일","278.62","277.16","280.33","275.10","6.77M","1.38%"
"2019년 03월 27일","274.83","268.75","275.37","268.18","8.78M","2.64%"
"2019년 03월 26일","267.77","264.44","270.26","264.43","7.35M","2.82%"
"2019년 03월 25일","260.42","259.71","263.18","254.46","10.22M","-1.55%"
"2019년 03월 22일","264.53","272.58","272.80","264.00","8.75M","-3.46%"
"2019년 03월 21일","274.02","272.60","276.45","268.45","5.95M","0.15%"
"2019년 03월 20일","273.60","269.69","274.97","266.30","6.91M","2.29%"
"2019년 03월 19일","267.47","267.50","273.30","263.46","11.80M","-0.75%"
"2019년 03월 18일","269.49","276.00","278.05","267.30","10.28M","-2.16%"
"2019년 03월 15일","275.43","283.51","283.72","274.40","14.79M","-5.01%"
"2019년 03월 14일","289.96","292.45","295.39","288.29","7.10M","0.35%"
"2019년 03월 13일","288.96","283.90","291.99","282.70","6.84M","1.98%"
"2019년 03월 12일","283.36","286.49","288.07","281.06","7.50M","-2.60%"
"2019년 03월 11일","290.92","283.52","291.28","280.50","7.39M","2.39%"
"2019년 03월 08일","284.14","276.91","285.59","275.89","8.82M","2.73%"
"2019년 03월 07일","276.59","278.84","284.70","274.25","9.44M","0.13%"
"2019년 03월 06일","276.24","276.48","281.51","274.39","10.34M","-0.11%"
"2019년 03월 05일","276.54","282.00","284.00","270.10","18.76M","-3.09%"
"2019년 03월 04일","285.36","298.12","299.00","282.78","17.10M","-3.20%"
"2019년 03월 01일","294.79","306.94","307.13","291.90","22.91M","-7.84%"
"2019년 02월 28일","319.88","318.92","320.00","310.81","10.52M","1.63%"
"2019년 02월 27일","314.74","301.78","316.30","300.55","11.18M","5.67%"
"2019년 02월 26일","297.86","292.22","302.01","288.77","8.58M","-0.30%"
"2019년 02월 25일","298.77","297.91","302.90","297.00","6.63M","1.38%"
"2019년 02월 22일","294.71","294.49","296.50","292.10","5.74M","1.19%"
"2019년 02월 21일","291.23","301.81","303.24","290.50","8.91M","-3.74%"
"2019년 02월 20일","302.56","304.41","306.30","299.00","7.14M","-1.01%"
"2019년 02월 19일","305.64","306.56","311.54","305.47","4.17M","-0.73%"
"2019년 02월 15일","307.88","304.50","308.00","303.90","3.90M","1.35%"
"2019년 02월 14일","303.77","303.38","306.77","301.00","5.20M","-1.43%"
"2019년 02월 13일","308.17","312.35","312.75","305.57","5.14M","-1.17%"
"2019년 02월 12일","311.81","316.20","318.19","309.62","5.52M","-0.33%"
"2019년 02월 11일","312.84","311.60","318.60","310.50","7.13M","2.30%"
"2019년 02월 08일","305.80","306.83","307.44","298.50","5.84M","-0.56%"
"2019년 02월 07일","307.51","313.30","314.70","303.00","6.52M","-3.06%"
"2019년 02월 06일","317.22","319.59","324.24","315.62","5.04M","-1.29%"
"2019년 02월 05일","321.35","312.49","322.44","312.25","6.74M","2.70%"
"2019년 02월 04일","312.89","312.98","315.30","301.88","7.35M","0.22%"
"2019년 02월 01일","312.21","305.42","316.10","303.50","7.28M","1.69%"
"2019년 01월 31일","307.02","301.00","311.56","294.00","12.57M","-0.57%"
"2019년 01월 30일","308.77","300.45","309.00","298.49","11.25M","3.80%"
"2019년 01월 29일","297.46","295.27","298.56","291.80","4.62M","0.36%"
"2019년 01월 28일","296.38","292.91","297.46","287.75","6.42M","-0.22%"
"2019년 01월 25일","297.04","294.39","298.52","289.55","7.26M","1.90%"
"2019년 01월 24일","291.51","283.03","293.68","279.28","8.01M","1.36%"
"2019년 01월 23일","287.59","292.50","294.50","281.69","12.53M","-3.79%"
"2019년 01월 22일","298.92","304.82","308.00","295.50","12.07M","-1.11%"
"2019년 01월 18일","302.26","323.00","327.13","299.73","24.15M","-12.97%"
"2019년 01월 17일","347.31","346.21","351.50","344.15","3.68M","0.36%"
"2019년 01월 16일","346.05","344.78","352.00","343.50","4.69M","0.47%"
"2019년 01월 15일","344.43","335.00","348.80","334.50","6.06M","3.00%"
"2019년 01월 14일","334.40","342.38","342.50","334.00","5.25M","-3.70%"
"2019년 01월 11일","347.26","342.09","348.41","338.77","5.04M","0.66%"
"2019년 01월 10일","344.97","334.40","345.39","331.79","6.06M","1.90%"
"2019년 01월 09일","338.53","335.50","343.50","331.47","5.43M","0.95%"
"2019년 01월 08일","335.35","341.96","344.01","327.02","7.01M","0.12%"
"2019년 01월 07일","334.96","321.72","336.74","317.75","7.55M","5.44%"
"2019년 01월 04일","317.69","306.00","318.00","302.73","7.39M","5.77%"
"2019년 01월 03일","300.36","307.00","309.40","297.38","6.97M","-3.15%"
"2019년 01월 02일","310.12","306.10","315.13","298.80","11.66M","-6.81%"
"2018년 12월 31일","332.80","337.79","339.21","325.26","6.30M","-0.32%"
"2018년 12월 28일","333.87","323.10","336.24","318.41","9.94M","5.61%"
"2018년 12월 27일","316.13","319.84","322.17","301.50","8.58M","-3.05%"
"2018년 12월 26일","326.09","300.00","326.97","294.09","8.16M","10.39%"
"2018년 12월 24일","295.39","313.50","314.50","295.19","5.56M","-7.62%"
"2018년 12월 21일","319.77","317.40","323.47","312.44","8.02M","1.39%"
"2018년 12월 20일","315.38","327.05","330.29","311.87","9.07M","-5.28%"
"2018년 12월 19일","332.97","337.60","347.01","329.74","8.27M","-1.20%"
"2018년 12월 18일","337.03","350.54","351.55","333.69","7.10M","-3.27%"
"2018년 12월 17일","348.42","362.00","365.70","343.88","7.67M","-4.73%"
"2018년 12월 14일","365.71","375.00","377.87","364.33","6.34M","-2.94%"
"2018년 12월 13일","376.79","370.15","377.44","366.75","7.37M","2.78%"
"2018년 12월 12일","366.60","369.42","371.91","365.16","5.03M","-0.04%"
"2018년 12월 11일","366.76","369.91","372.17","360.23","6.31M","0.44%"
"2018년 12월 10일","365.15","360.00","365.98","353.12","6.61M","2.01%"
"2018년 12월 07일","357.96","369.00","379.49","357.65","11.51M","-1.40%"
"2018년 12월 06일","363.06","356.01","367.38","350.76","7.84M","0.93%"
"2018년 12월 04일","359.70","356.05","368.68","352.00","8.46M","0.34%"
"2018년 12월 03일","358.49","360.00","366.00","352.00","8.31M","2.29%"
"2018년 11월 30일","350.48","341.83","351.60","338.26","5.63M","2.73%"
"2018년 11월 29일","341.17","347.00","347.50","339.55","3.08M","-1.93%"
"2018년 11월 28일","347.87","345.99","348.28","342.21","4.13M","1.15%"
"2018년 11월 27일","343.92","340.05","346.96","335.50","6.36M","-0.60%"
"2018년 11월 26일","346.00","325.00","346.22","325.00","7.99M","6.19%"
"2018년 11월 23일","325.83","334.35","337.50","325.55","4.20M","-3.65%"
"2018년 11월 21일","338.19","352.00","353.10","337.40","4.69M","-2.68%"
"2018년 11월 20일","347.49","341.75","349.80","333.55","8.00M","-1.69%"
"2018년 11월 19일","353.47","356.34","366.75","352.88","9.71M","-0.24%"
"2018년 11월 16일","354.31","345.19","355.70","345.12","7.21M","1.68%"
"2018년 11월 15일","348.44","342.33","348.58","339.04","4.63M","1.29%"
"2018년 11월 14일","344.00","342.70","347.11","337.15","5.04M","1.56%"
"2018년 11월 13일","338.73","333.16","344.70","332.20","5.45M","2.25%"
"2018년 11월 12일","331.28","348.37","349.78","330.34","6.94M","-5.49%"
"2018년 11월 09일","350.51","349.00","354.00","345.23","5.10M","-0.25%"
"2018년 11월 08일","351.40","348.50","357.58","348.44","7.09M","0.93%"
