"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 09월 11일","120.36","126.35","127.23","112.32","1.54M","-4.80%"
"2019년 09월 10일","126.43","131.00","132.02","122.69","1.32M","-3.49%"
"2019년 09월 09일","131.01","134.66","137.48","124.91","1.26M","-2.71%"
"2019년 09월 08일","134.66","133.87","137.54","132.67","1.10M","0.59%"
"2019년 09월 07일","133.87","130.70","135.45","129.33","1.20M","2.42%"
"2019년 09월 06일","130.70","130.56","137.15","128.08","1.21M","0.11%"
"2019년 09월 05일","130.56","131.65","133.49","128.20","1.09M","-0.82%"
"2019년 09월 04일","131.65","134.95","135.48","130.32","1.05M","-2.41%"
"2019년 09월 03일","134.90","132.95","137.26","132.75","1.20M","1.62%"
"2019년 09월 02일","132.75","128.47","135.06","127.47","1.05M","3.33%"
"2019년 09월 01일","128.47","128.76","129.54","122.58","1.04M","-0.37%"
"2019년 08월 31일","128.95","129.92","130.23","124.41","1.02M","-0.74%"
"2019년 08월 30일","129.92","128.84","131.66","124.04","1.11M","0.83%"
"2019년 08월 29일","128.84","126.53","135.31","120.61","1.15M","1.83%"
"2019년 08월 28일","126.53","134.71","134.71","125.93","974.37K","-6.07%"
"2019년 08월 27일","134.71","130.96","135.35","127.76","1.14M","2.69%"
"2019년 08월 26일","131.19","133.04","136.26","129.50","1.10M","-1.38%"
"2019년 08월 25일","133.03","132.86","135.31","130.91","1.04M","0.13%"
"2019년 08월 24일","132.86","135.47","136.20","129.25","960.46K","-1.93%"
"2019년 08월 23일","135.48","134.55","136.28","132.77","1.00M","0.69%"
"2019년 08월 22일","134.55","133.79","137.00","129.76","1.05M","0.54%"
"2019년 08월 21일","133.83","140.65","140.96","130.64","1.01M","-4.83%"
"2019년 08월 20일","140.62","146.42","147.52","139.72","911.75K","-3.95%"
"2019년 08월 19일","146.41","136.16","146.42","135.34","1.03M","7.53%"
"2019년 08월 18일","136.15","133.22","138.47","131.01","937.45K","2.20%"
"2019년 08월 17일","133.23","134.22","136.31","130.69","992.40K","-0.75%"
"2019년 08월 16일","134.23","135.05","137.50","129.93","1.11M","-0.60%"
"2019년 08월 15일","135.03","134.90","138.04","124.04","1.45M","0.20%"
"2019년 08월 14일","134.77","143.50","152.31","129.61","1.32M","-6.06%"
"2019년 08월 13일","143.46","142.73","144.35","139.40","914.18K","0.52%"
"2019년 08월 12일","142.72","146.07","147.67","142.48","737.49K","-2.28%"
"2019년 08월 11일","146.05","141.53","147.18","141.32","978.03K","3.19%"
"2019년 08월 10일","141.53","141.32","146.10","139.13","1.02M","0.15%"
"2019년 08월 09일","141.32","144.57","147.95","138.27","1.04M","-2.25%"
"2019년 08월 08일","144.57","148.06","148.78","140.38","990.62K","-2.37%"
"2019년 08월 07일","148.08","147.38","151.97","144.73","1.03M","0.49%"
"2019년 08월 06일","147.36","153.12","160.00","143.50","1.14M","-3.88%"
"2019년 08월 05일","153.31","149.71","156.90","149.36","1.02M","2.39%"
"2019년 08월 04일","149.73","151.20","152.41","146.22","1.06M","-0.97%"
"2019년 08월 03일","151.20","148.27","154.28","147.61","1.03M","1.98%"
"2019년 08월 02일","148.27","146.15","156.75","145.00","958.89K","1.46%"
"2019년 08월 01일","146.14","147.75","148.32","141.32","996.67K","-1.09%"
"2019년 07월 31일","147.75","145.95","151.06","144.75","1.24M","1.23%"
"2019년 07월 30일","145.95","145.86","151.26","142.40","1.12M","0.07%"
"2019년 07월 29일","145.85","147.28","153.17","144.58","1.24M","-0.91%"
"2019년 07월 28일","147.19","152.40","152.69","137.81","1.08M","-3.41%"
"2019년 07월 27일","152.39","162.53","164.42","148.69","1.31M","-6.28%"
"2019년 07월 26일","162.60","161.69","164.47","156.04","995.57K","0.56%"
"2019년 07월 25일","161.69","167.42","170.31","161.17","971.17K","-3.42%"
"2019년 07월 24일","167.42","169.55","170.75","156.29","1.36M","-1.18%"
"2019년 07월 23일","169.41","168.40","181.36","163.35","1.38M","0.60%"
"2019년 07월 22일","168.41","176.75","178.67","163.17","1.20M","-4.72%"
"2019년 07월 21일","176.75","172.80","187.60","164.68","1.39M","2.29%"
"2019년 07월 20일","172.80","145.69","181.24","145.63","1.72M","18.67%"
"2019년 07월 19일","145.61","135.10","147.54","133.10","1.22M","7.78%"
"2019년 07월 18일","135.10","119.87","138.89","117.86","1.59M","12.71%"
"2019년 07월 17일","119.87","111.30","124.94","108.83","1.80M","7.72%"
"2019년 07월 16일","111.28","128.91","135.59","108.84","1.84M","-13.68%"
"2019년 07월 15일","128.91","127.52","132.53","102.67","2.16M","1.13%"
"2019년 07월 14일","127.47","154.92","155.30","121.30","1.34M","-17.72%"
"2019년 07월 13일","154.93","165.75","165.93","147.99","852.55K","-6.52%"
"2019년 07월 12일","165.75","162.76","169.59","154.25","1.07M","1.86%"
"2019년 07월 11일","162.73","190.82","190.83","151.82","1.38M","-14.72%"
"2019년 07월 10일","190.81","204.41","208.58","182.73","1.07M","-6.65%"
"2019년 07월 09일","204.41","201.02","213.33","199.76","965.34K","1.69%"
"2019년 07월 08일","201.01","199.04","201.23","196.81","792.27K","0.98%"
"2019년 07월 07일","199.05","198.68","201.70","188.85","787.58K","0.19%"
