"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 02월 15일","20,900.63","21,051.51","21,051.51","20,853.33","676.14M","-1.13%"
"2019년 02월 14일","21,139.71","21,147.89","21,235.62","21,102.16","665.20M","-0.02%"
"2019년 02월 13일","21,144.48","21,029.93","21,213.74","20,992.88","810.27M","1.34%"
"2019년 02월 12일","20,864.21","20,442.55","20,885.88","20,428.57","866.91M","2.61%"
"2019년 02월 08일","20,333.17","20,510.50","20,562.39","20,315.31","888.59M","-2.01%"
"2019년 02월 07일","20,751.28","20,812.22","20,844.77","20,665.51","727.74M","-0.59%"
"2019년 02월 06일","20,874.06","20,928.87","20,971.66","20,860.99","710.05M","0.14%"
"2019년 02월 05일","20,844.45","20,960.47","20,981.23","20,823.18","674.93M","-0.19%"
"2019년 02월 04일","20,883.77","20,831.90","20,922.58","20,823.68","686.88M","0.46%"
"2019년 02월 01일","20,788.39","20,797.03","20,929.63","20,741.98","847.46M","0.07%"
"2019년 01월 31일","20,773.49","20,832.91","20,869.42","20,682.91","779.60M","1.06%"
"2019년 01월 30일","20,556.54","20,701.62","20,706.27","20,527.53","743.38M","-0.52%"
"2019년 01월 29일","20,664.64","20,555.44","20,673.66","20,406.22","650.25M","0.08%"
"2019년 01월 28일","20,649.00","20,746.29","20,759.48","20,624.55","585.54M","-0.60%"
"2019년 01월 25일","20,773.56","20,598.64","20,844.31","20,598.64","705.06M","0.97%"
"2019년 01월 24일","20,574.63","20,506.24","20,620.72","20,467.59","633.32M","-0.09%"
"2019년 01월 23일","20,593.72","20,453.44","20,686.29","20,438.22","612.83M","-0.14%"
"2019년 01월 22일","20,622.91","20,770.06","20,805.93","20,558.30","588.60M","-0.47%"
"2019년 01월 21일","20,719.33","20,848.38","20,892.68","20,678.26","630.65M","0.26%"
"2019년 01월 18일","20,666.07","20,472.81","20,682.12","20,454.13","666.63M","1.29%"
"2019년 01월 17일","20,402.27","20,544.23","20,571.75","20,342.46","656.18M","-0.20%"
"2019년 01월 16일","20,442.75","20,575.72","20,580.25","20,323.32","716.84M","-0.55%"
"2019년 01월 15일","20,555.29","20,264.82","20,571.28","20,204.43","806.94M","0.96%"
"2019년 01월 11일","20,359.70","20,296.45","20,389.89","20,294.74","801.21M","0.97%"
"2019년 01월 10일","20,163.80","20,270.88","20,345.92","20,101.93","759.63M","-1.29%"
"2019년 01월 09일","20,427.06","20,366.30","20,494.35","20,331.20","750.92M","1.10%"
